ProductCode,ProductName,Category,Price,Stock
2491,ProductE,Toys,426.0,61
2492,ProductB,Electronics,408.0,59
2493,ProductA,Toys,160.0,37
2494,ProductA,Toys,261.0,49
2495,ProductB,Clothing,142.0,41
2496,ProductC,Electronics,102.0,52
2497,ProductB,Furniture,358.0,7
2498,ProductA,Toys,163.0,95
2499,ProductA,Toys,113.0,58
2500,ProductB,Electronics,73.0,53
2501,ProductC,Clothing,230.0,77
2502,ProductA,Clothing,330.0,66
2503,ProductB,Toys,324.0,24
2504,ProductA,Clothing,183.0,59
2505,ProductB,Electronics,288.0,81
2506,ProductB,Clothing,102.0,22
2507,ProductA,Furniture,423.0,90
2508,ProductD,Toys,216.0,89
2509,ProductC,Toys,192.0,6
2510,ProductC,Clothing,437.0,10
2511,ProductC,Toys,161.0,16
2512,ProductA,Furniture,96.0,53
2513,ProductA,Electronics,480.0,86
2514,ProductA,Furniture,176.0,43
2515,ProductB,Toys,372.0,8
2516,ProductE,Furniture,374.0,20
2517,ProductB,Clothing,265.0,21
2518,ProductA,Furniture,354.0,39
2519,ProductB,Electronics,446.0,27
2520,ProductD,Toys,476.0,40
2521,ProductA,Clothing,358.0,53
2522,ProductB,Furniture,53.0,35
2523,ProductE,Electronics,363.0,17
2524,ProductE,Furniture,270.0,9
2525,ProductD,Clothing,417.0,95
2526,ProductB,Furniture,105.0,19
2527,ProductB,Electronics,237.0,77
2528,ProductC,Electronics,321.0,34
2529,ProductB,Electronics,271.0,91
2530,ProductB,Toys,460.0,43
2531,ProductD,Electronics,339.0,36
2532,ProductD,Furniture,194.0,57
2533,ProductD,Clothing,281.0,30
2534,ProductB,Electronics,168.0,82
2535,ProductE,Furniture,181.0,56
2536,ProductD,Clothing,183.0,64
2537,ProductD,Toys,211.0,64
2538,ProductE,Furniture,268.0,87
2539,ProductE,Furniture,407.0,60
2540,ProductC,Electronics,265.0,50
2541,ProductA,Clothing,441.0,62
2542,ProductD,Clothing,413.0,28
2543,ProductD,Electronics,315.0,78
2544,ProductA,Furniture,98.0,72
2545,ProductD,Furniture,264.0,95
2546,ProductB,Electronics,466.0,50
2547,ProductD,Furniture,421.0,76
2548,ProductA,Clothing,251.0,57
2549,ProductE,Clothing,481.0,62
2550,ProductB,Clothing,148.0,9
2551,ProductB,Furniture,241.0,38
2552,ProductE,Toys,140.0,34
2553,ProductB,Clothing,217.0,21
2554,ProductD,Electronics,420.0,74
2555,ProductD,Clothing,95.0,68
2556,ProductA,Furniture,418.0,76
2557,ProductC,Furniture,264.0,9
2558,ProductA,Clothing,286.0,76
2559,ProductA,Electronics,256.0,21
2560,ProductB,Toys,220.0,35
2561,ProductD,Clothing,263.0,70
2562,ProductD,Clothing,233.0,85
2563,ProductE,Clothing,157.0,3
2564,ProductD,Furniture,95.0,51
2565,ProductE,Electronics,212.0,24
2566,ProductA,Toys,480.0,32
2567,ProductA,Furniture,427.0,60
2568,ProductB,Clothing,282.0,9
2569,ProductC,Toys,464.0,53
2570,ProductE,Furniture,99.0,79
2571,ProductD,Electronics,390.0,74
2572,ProductD,Furniture,123.0,83
2573,ProductA,Toys,62.0,2
2574,ProductA,Electronics,315.0,79
2575,ProductE,Furniture,130.0,45
2576,ProductE,Furniture,139.0,66
2577,ProductA,Furniture,266.0,23
2578,ProductC,Furniture,101.0,15
2579,ProductD,Clothing,279.0,77
2580,ProductB,Electronics,228.0,55
2581,ProductB,Clothing,64.0,8
2582,ProductE,Toys,413.0,17
2583,ProductA,Furniture,54.0,12
2584,ProductC,Furniture,262.0,13
2585,ProductB,Clothing,154.0,36
2586,ProductA,Toys,165.0,50
2587,ProductB,Furniture,231.0,26
2588,ProductD,Clothing,396.0,62
2589,ProductE,Clothing,126.0,91
2590,ProductE,Electronics,153.0,31
2591,ProductE,Clothing,400.0,98
2592,ProductC,Furniture,285.0,77
2593,ProductD,Clothing,340.0,12
2594,ProductD,Clothing,52.0,84
2595,ProductB,Toys,290.0,63
2596,ProductB,Toys,161.0,89
2597,ProductE,Electronics,105.0,70
2598,ProductA,Furniture,492.0,95
2599,ProductE,Toys,409.0,63
2600,ProductA,Electronics,63.0,60
2601,ProductB,Electronics,,42
2602,ProductC,Electronics,305.0,29
2603,ProductC,Toys,230.0,82
2604,ProductD,Electronics,100.0,14
2605,ProductC,Toys,202.0,1
2606,ProductC,Electronics,53.0,76
2607,ProductA,Electronics,386.0,28
2608,ProductB,Toys,409.0,84
2609,ProductD,Electronics,346.0,78
2610,ProductC,Electronics,134.0,42
2611,ProductB,Clothing,235.0,72
2612,ProductD,Electronics,203.0,5
2613,ProductE,Toys,76.0,24
2614,ProductA,Electronics,280.0,68
2615,ProductA,Clothing,229.0,30
2616,ProductB,Clothing,174.0,26
2617,ProductD,Electronics,151.0,26
2618,ProductA,Furniture,76.0,39
2619,ProductB,Toys,70.0,9
2620,ProductA,Toys,493.0,13
2621,ProductE,Clothing,310.0,64
2622,ProductE,Electronics,181.0,79
2623,ProductE,Electronics,121.0,25
2624,ProductA,Furniture,406.0,41
2625,ProductE,Clothing,188.0,59
2626,ProductB,Toys,130.0,16
2627,ProductD,Toys,380.0,7
2628,ProductA,Toys,341.0,84
2629,ProductA,Toys,199.0,39
2630,ProductB,Toys,365.0,54
2631,ProductB,Electronics,260.0,23
2632,ProductD,Furniture,277.0,57
2633,ProductD,Toys,322.0,9
2634,ProductE,Electronics,315.0,39
2635,ProductE,Clothing,349.0,4
2636,ProductA,Toys,436.0,44
2637,ProductE,Furniture,435.0,30
2638,ProductA,Clothing,251.0,35
2639,ProductA,Toys,269.0,54
2640,ProductB,Toys,396.0,46
2641,ProductD,Furniture,87.0,78
2642,ProductE,Furniture,256.0,44
2643,ProductC,Electronics,294.0,91
2644,ProductB,Clothing,231.0,15
2645,ProductD,Toys,231.0,72
2646,ProductE,Electronics,460.0,70
2647,ProductA,Furniture,81.0,90
2648,ProductD,Furniture,172.0,23
2649,ProductC,Furniture,485.0,9
2650,ProductC,Electronics,436.0,61
2651,ProductA,Toys,69.0,71
2652,ProductC,Clothing,498.0,35
2653,ProductD,Furniture,256.0,77
2654,ProductE,Toys,69.0,73
2655,ProductD,Electronics,110.0,32
2656,ProductB,Furniture,373.0,78
2657,ProductA,Electronics,87.0,8
2658,ProductB,Toys,266.0,47
2659,ProductD,Toys,388.0,52
2660,ProductD,Furniture,86.0,84
2661,ProductD,Electronics,215.0,36
2662,ProductD,Toys,402.0,77
2663,ProductA,Furniture,418.0,54
2664,ProductB,Furniture,312.0,98
2665,ProductD,Toys,433.0,57
2666,ProductC,Toys,162.0,48
2667,ProductC,Electronics,387.0,12
2668,ProductC,Electronics,173.0,8
2669,ProductA,Furniture,90.0,16
2670,ProductA,Furniture,309.0,96
2671,ProductB,Toys,168.0,94
2672,ProductC,Furniture,445.0,10
2673,ProductA,Furniture,134.0,27
2674,ProductD,Clothing,499.0,23
2675,ProductE,Toys,458.0,6
2676,ProductD,Electronics,494.0,71
2677,ProductE,Furniture,464.0,3
2678,ProductA,Electronics,440.0,41
2679,ProductC,Furniture,131.0,37
2680,ProductA,Clothing,52.0,87
2681,ProductE,Toys,75.0,23
2682,ProductB,Toys,136.0,65
2683,ProductC,Furniture,191.0,64
2684,ProductE,Electronics,468.0,30
2685,ProductE,Furniture,74.0,87
2686,ProductD,Furniture,65.0,78
2687,ProductE,Toys,458.0,51
2688,ProductC,Clothing,181.0,54
2689,ProductE,Furniture,163.0,6
2690,ProductE,Electronics,79.0,46
2691,ProductD,Toys,322.0,8
2692,ProductA,Clothing,189.0,72
2693,ProductE,Toys,278.0,94
2694,ProductB,Toys,263.0,61
2695,ProductD,Electronics,287.0,47
2696,ProductB,Furniture,116.0,77
2697,ProductC,Clothing,458.0,92
2698,ProductE,Clothing,291.0,95
2699,ProductD,Electronics,298.0,18
2700,ProductA,Toys,400.0,84
2701,ProductA,Electronics,121.0,99
2702,ProductD,Electronics,483.0,89
2703,ProductD,Furniture,467.0,26
2704,ProductD,Furniture,315.0,36
2705,ProductB,Furniture,410.0,67
2706,ProductE,Furniture,392.0,62
2707,ProductC,Toys,390.0,82
2708,ProductE,Electronics,224.0,15
2709,ProductA,Electronics,180.0,31
2710,ProductA,Furniture,344.0,33
2711,ProductD,Furniture,466.0,37
2712,ProductA,Furniture,99.0,9
2713,ProductA,Clothing,214.0,73
2714,ProductD,Furniture,475.0,21
2715,ProductD,Clothing,82.0,61
2716,ProductC,Clothing,400.0,23
2717,ProductE,Clothing,308.0,71
2718,ProductC,Clothing,386.0,98
2719,ProductE,Toys,430.0,94
2720,ProductA,Furniture,429.0,80
2721,ProductC,Toys,141.0,92
2722,ProductC,Electronics,165.0,64
2723,ProductD,Electronics,276.0,2
2724,ProductA,Toys,258.0,16
2725,ProductC,Furniture,375.0,79
2726,ProductA,Toys,160.0,72
2727,ProductA,Furniture,227.0,19
2728,ProductA,Clothing,417.0,61
2729,ProductC,Toys,271.0,96
2730,ProductC,Toys,71.0,42
2731,ProductC,Toys,160.0,40
2732,ProductD,Furniture,468.0,8
2733,ProductE,Toys,62.0,95
2734,ProductD,Electronics,306.0,1
2735,ProductE,Furniture,344.0,90
2736,ProductB,Clothing,206.0,56
2737,ProductB,Furniture,193.0,96
2738,ProductB,Toys,239.0,39
2739,ProductC,Electronics,411.0,22
2740,ProductA,Furniture,351.0,25
2741,ProductE,Electronics,153.0,42
2742,ProductC,Furniture,325.0,14
2743,ProductA,Toys,358.0,15
2744,ProductA,Furniture,398.0,70
2745,ProductA,Furniture,426.0,31
2746,ProductD,Electronics,313.0,67
2747,ProductD,Furniture,399.0,7
2748,ProductD,Furniture,371.0,77
2749,ProductD,Furniture,70.0,74
2750,ProductD,Toys,63.0,25
2751,ProductE,Toys,226.0,43
2752,ProductB,Furniture,388.0,50
2753,ProductC,Electronics,450.0,58
2754,ProductC,Electronics,348.0,86
2755,ProductC,Electronics,181.0,69
2756,ProductB,Electronics,70.0,47
2757,ProductD,Toys,172.0,66
2758,ProductC,Clothing,243.0,65
2759,ProductD,Electronics,484.0,3
2760,ProductD,Electronics,224.0,69
2761,ProductD,Toys,173.0,62
2762,ProductB,Toys,351.0,38
2763,ProductD,Electronics,68.0,77
2764,ProductD,Electronics,481.0,34
2765,ProductA,Furniture,196.0,79
2766,ProductE,Electronics,259.0,51
2767,ProductA,Electronics,206.0,35
2768,ProductC,Clothing,267.0,20
2769,ProductE,Toys,328.0,34
2770,ProductC,Toys,207.0,43
2771,ProductD,Toys,176.0,48
2772,ProductC,Clothing,441.0,78
2773,ProductB,Furniture,427.0,96
2774,ProductA,Electronics,112.0,46
2775,ProductE,Toys,279.0,37
2776,ProductD,Electronics,54.0,67
2777,ProductA,Furniture,297.0,31
2778,ProductB,Toys,249.0,11
2779,ProductA,Electronics,118.0,10
2780,ProductC,Clothing,149.0,85
2781,ProductC,Furniture,215.0,93
2782,ProductE,Electronics,354.0,92
2783,ProductB,Toys,93.0,94
2784,ProductD,Clothing,435.0,53
2785,ProductC,Furniture,468.0,74
2786,ProductA,Clothing,476.0,38
2787,ProductA,Toys,397.0,32
2788,ProductA,Electronics,56.0,12
2789,ProductE,Toys,478.0,37
2790,ProductE,Clothing,381.0,98
2791,ProductB,Toys,251.0,6
2792,ProductA,Toys,416.0,23
2793,ProductB,Toys,438.0,19
2794,ProductB,Electronics,494.0,48
2795,ProductB,Clothing,317.0,52
2796,ProductE,Clothing,192.0,8
2797,ProductC,Toys,384.0,50
2798,ProductE,Toys,100.0,74
2799,ProductB,Electronics,291.0,51
2800,ProductD,Clothing,170.0,93
2801,ProductA,Electronics,,83
2802,ProductD,Clothing,126.0,9
2803,ProductA,Electronics,167.0,90
2804,ProductB,Electronics,466.0,36
2805,ProductE,Furniture,230.0,60
2806,ProductB,Electronics,69.0,22
2807,ProductB,Clothing,283.0,71
2808,ProductD,Electronics,229.0,43
2809,ProductA,Furniture,358.0,71
2810,ProductC,Toys,430.0,76
2811,ProductA,Toys,334.0,2
2812,ProductC,Toys,213.0,67
2813,ProductC,Electronics,259.0,14
2814,ProductD,Electronics,114.0,65
2815,ProductA,Electronics,108.0,21
2816,ProductE,Toys,457.0,26
2817,ProductD,Toys,209.0,72
2818,ProductA,Furniture,217.0,98
2819,ProductC,Furniture,277.0,43
2820,ProductE,Toys,218.0,3
2821,ProductE,Clothing,201.0,90
2822,ProductE,Electronics,257.0,13
2823,ProductA,Toys,263.0,75
2824,ProductC,Electronics,310.0,28
2825,ProductD,Electronics,359.0,57
2826,ProductC,Toys,428.0,38
2827,ProductE,Furniture,303.0,70
2828,ProductB,Toys,161.0,16
2829,ProductB,Toys,113.0,27
2830,ProductE,Toys,131.0,19
2831,ProductA,Electronics,247.0,74
2832,ProductB,Toys,202.0,64
2833,ProductB,Clothing,245.0,39
2834,ProductA,Toys,319.0,96
2835,ProductC,Clothing,469.0,9
2836,ProductB,Furniture,442.0,63
2837,ProductD,Clothing,57.0,49
2838,ProductE,Electronics,133.0,28
2839,ProductA,Furniture,89.0,12
2840,ProductE,Toys,220.0,39
2841,ProductC,Electronics,308.0,43
2842,ProductE,Toys,65.0,37
2843,ProductD,Clothing,202.0,63
2844,ProductD,Clothing,325.0,59
2845,ProductC,Electronics,243.0,55
2846,ProductB,Toys,192.0,30
2847,ProductB,Toys,62.0,94
2848,ProductA,Clothing,61.0,49
2849,ProductE,Electronics,442.0,84
2850,ProductB,Furniture,147.0,99
2851,ProductD,Clothing,151.0,30
2852,ProductC,Toys,86.0,35
2853,ProductE,Toys,284.0,84
2854,ProductE,Furniture,392.0,82
2855,ProductC,Furniture,121.0,95
2856,ProductB,Furniture,113.0,80
2857,ProductA,Toys,176.0,53
2858,ProductB,Electronics,449.0,11
2859,ProductB,Electronics,230.0,79
2860,ProductD,Toys,173.0,87
2861,ProductB,Furniture,215.0,5
2862,ProductC,Toys,399.0,38
2863,ProductC,Electronics,428.0,67
2864,ProductC,Electronics,476.0,44
2865,ProductB,Furniture,210.0,15
2866,ProductE,Clothing,350.0,77
2867,ProductB,Toys,59.0,19
2868,ProductD,Electronics,246.0,10
2869,ProductE,Furniture,419.0,85
2870,ProductB,Furniture,270.0,3
2871,ProductD,Furniture,103.0,8
2872,ProductD,Furniture,269.0,46
2873,ProductE,Electronics,353.0,66
2874,ProductA,Electronics,264.0,4
2875,ProductA,Electronics,260.0,34
2876,ProductA,Furniture,179.0,28
2877,ProductB,Toys,261.0,86
2878,ProductC,Furniture,115.0,19
2879,ProductC,Toys,275.0,81
2880,ProductE,Furniture,299.0,70
2881,ProductE,Furniture,258.0,96
2882,ProductA,Toys,290.0,56
2883,ProductE,Toys,362.0,78
2884,ProductE,Clothing,447.0,92
2885,ProductB,Toys,325.0,69
2886,ProductD,Furniture,324.0,78
2887,ProductA,Furniture,296.0,75
2888,ProductA,Clothing,141.0,84
2889,ProductA,Clothing,473.0,2
2890,ProductC,Furniture,195.0,45
2891,ProductD,Clothing,350.0,97
2892,ProductA,Clothing,164.0,26
2893,ProductB,Electronics,312.0,7
2894,ProductB,Clothing,201.0,99
2895,ProductD,Furniture,420.0,2
2896,ProductA,Furniture,319.0,90
2897,ProductC,Furniture,486.0,20
2898,ProductD,Toys,373.0,91
2899,ProductE,Clothing,236.0,44
2900,ProductB,Furniture,221.0,33
2901,ProductB,Clothing,362.0,38
2902,ProductB,Furniture,228.0,76
2903,ProductB,Electronics,480.0,68
2904,ProductC,Electronics,360.0,69
2905,ProductC,Furniture,469.0,27
2906,ProductC,Electronics,375.0,49
2907,ProductE,Furniture,55.0,10
2908,ProductB,Clothing,429.0,6
2909,ProductE,Clothing,129.0,2
2910,ProductB,Furniture,398.0,33
2911,ProductA,Clothing,410.0,37
2912,ProductA,Electronics,149.0,68
2913,ProductB,Clothing,64.0,50
2914,ProductE,Electronics,403.0,51
2915,ProductA,Clothing,144.0,69
2916,ProductB,Clothing,151.0,58
2917,ProductC,Furniture,178.0,94
2918,ProductE,Furniture,433.0,58
2919,ProductA,Toys,498.0,59
2920,ProductA,Electronics,134.0,95
2921,ProductE,Electronics,147.0,82
2922,ProductE,Furniture,267.0,5
2923,ProductC,Furniture,232.0,15
2924,ProductA,Furniture,150.0,86
2925,ProductD,Furniture,237.0,57
2926,ProductA,Electronics,304.0,55
2927,ProductA,Toys,378.0,62
2928,ProductD,Electronics,99.0,50
2929,ProductC,Clothing,129.0,88
2930,ProductE,Clothing,160.0,22
2931,ProductC,Furniture,228.0,82
2932,ProductA,Furniture,157.0,87
2933,ProductE,Toys,221.0,86
2934,ProductE,Electronics,236.0,58
2935,ProductA,Furniture,454.0,24
2936,ProductD,Toys,348.0,69
2937,ProductE,Clothing,107.0,6
2938,ProductD,Electronics,108.0,16
2939,ProductA,Furniture,115.0,94
2940,ProductC,Electronics,320.0,36
2941,ProductA,Clothing,300.0,24
2942,ProductA,Electronics,183.0,52
2943,ProductD,Clothing,303.0,14
2944,ProductB,Clothing,378.0,13
2945,ProductD,Clothing,296.0,43
2946,ProductC,Toys,454.0,54
2947,ProductD,Furniture,434.0,24
2948,ProductD,Electronics,205.0,16
2949,ProductA,Clothing,146.0,62
2950,ProductD,Electronics,284.0,18
2951,ProductC,Toys,99.0,13
2952,ProductE,Furniture,486.0,25
2953,ProductC,Toys,196.0,57
2954,ProductD,Electronics,119.0,99
2955,ProductD,Toys,168.0,53
2956,ProductC,Electronics,159.0,61
2957,ProductD,Toys,352.0,29
2958,ProductB,Furniture,329.0,82
2959,ProductE,Clothing,389.0,27
2960,ProductB,Clothing,235.0,84
2961,ProductA,Toys,358.0,59
2962,ProductD,Electronics,185.0,15
2963,ProductD,Electronics,377.0,50
2964,ProductB,Toys,304.0,58
2965,ProductD,Furniture,156.0,13
2966,ProductA,Toys,216.0,84
2967,ProductC,Clothing,165.0,74
2968,ProductC,Toys,295.0,54
2969,ProductC,Electronics,446.0,93
2970,ProductB,Electronics,83.0,64
2971,ProductB,Clothing,344.0,67
2972,ProductD,Electronics,397.0,1
2973,ProductB,Electronics,255.0,93
2974,ProductB,Furniture,316.0,37
2975,ProductC,Toys,384.0,44
2976,ProductE,Toys,152.0,26
2977,ProductC,Clothing,282.0,76
2978,ProductC,Clothing,86.0,89
2979,ProductE,Furniture,102.0,23
2980,ProductA,Clothing,72.0,39
2981,ProductE,Electronics,58.0,25
2982,ProductE,Clothing,130.0,80
2983,ProductD,Clothing,181.0,90
2984,ProductB,Toys,254.0,13
2985,ProductE,Electronics,473.0,7
2986,ProductC,Toys,275.0,1
2987,ProductC,Electronics,274.0,84
2988,ProductB,Clothing,245.0,16
2989,ProductA,Furniture,97.0,12
2990,ProductE,Electronics,246.0,57
2991,ProductE,Clothing,145.0,45
2992,ProductC,Electronics,198.0,33
2993,ProductD,Clothing,392.0,93
2994,ProductB,Electronics,419.0,97
2995,ProductE,Toys,389.0,97
2996,ProductA,Electronics,168.0,83
2997,ProductE,Toys,88.0,66
2998,ProductB,Electronics,480.0,77
2999,ProductC,Clothing,356.0,73
3000,ProductE,Electronics,171.0,85
3001,ProductD,Furniture,,58
3002,ProductA,Furniture,353.0,49
3003,ProductE,Clothing,219.0,22
3004,ProductE,Clothing,267.0,53
3005,ProductC,Furniture,246.0,88
3006,ProductC,Toys,313.0,43
3007,ProductE,Toys,235.0,58
3008,ProductB,Toys,418.0,43
3009,ProductC,Furniture,134.0,36
3010,ProductE,Clothing,321.0,52
3011,ProductE,Clothing,147.0,27
3012,ProductA,Clothing,126.0,2
3013,ProductB,Furniture,327.0,59
3014,ProductC,Clothing,208.0,18
3015,ProductA,Clothing,134.0,56
3016,ProductB,Toys,224.0,51
3017,ProductB,Electronics,133.0,19
3018,ProductC,Clothing,466.0,43
3019,ProductA,Clothing,332.0,41
3020,ProductE,Clothing,137.0,50
3021,ProductC,Electronics,106.0,79
3022,ProductE,Toys,269.0,99
3023,ProductD,Clothing,88.0,92
3024,ProductE,Electronics,387.0,78
3025,ProductB,Electronics,176.0,21
3026,ProductC,Clothing,100.0,66
3027,ProductE,Clothing,225.0,38
3028,ProductB,Electronics,243.0,24
3029,ProductB,Furniture,481.0,13
3030,ProductC,Furniture,95.0,39
3031,ProductA,Furniture,293.0,44
3032,ProductB,Toys,448.0,75
3033,ProductC,Toys,318.0,58
3034,ProductB,Furniture,247.0,57
3035,ProductD,Furniture,142.0,93
3036,ProductE,Electronics,487.0,32
3037,ProductE,Furniture,51.0,96
3038,ProductA,Clothing,286.0,26
3039,ProductE,Electronics,64.0,92
3040,ProductD,Electronics,272.0,67
3041,ProductE,Furniture,457.0,94
3042,ProductA,Furniture,486.0,67
3043,ProductC,Electronics,389.0,19
3044,ProductD,Clothing,53.0,23
3045,ProductB,Toys,173.0,91
3046,ProductC,Electronics,180.0,68
3047,ProductB,Toys,312.0,91
3048,ProductB,Toys,319.0,7
3049,ProductC,Clothing,486.0,15
3050,ProductE,Electronics,72.0,91
3051,ProductC,Electronics,472.0,51
3052,ProductE,Furniture,74.0,47
3053,ProductC,Clothing,279.0,76
3054,ProductE,Clothing,346.0,36
3055,ProductA,Toys,236.0,3
3056,ProductD,Electronics,81.0,46
3057,ProductD,Furniture,336.0,77
3058,ProductD,Furniture,440.0,13
3059,ProductC,Electronics,321.0,97
3060,ProductE,Clothing,290.0,45
3061,ProductC,Electronics,385.0,47
3062,ProductB,Toys,98.0,85
3063,ProductC,Clothing,361.0,28
3064,ProductD,Toys,203.0,60
3065,ProductC,Electronics,228.0,68
3066,ProductC,Clothing,296.0,44
3067,ProductC,Toys,277.0,58
3068,ProductC,Electronics,156.0,69
3069,ProductD,Furniture,263.0,9
3070,ProductB,Furniture,285.0,19
3071,ProductB,Clothing,67.0,51
3072,ProductB,Clothing,148.0,41
3073,ProductC,Toys,400.0,63
3074,ProductB,Toys,174.0,92
3075,ProductE,Toys,304.0,37
3076,ProductE,Furniture,300.0,45
3077,ProductA,Toys,456.0,82
3078,ProductC,Electronics,492.0,26
3079,ProductC,Toys,425.0,87
3080,ProductC,Furniture,154.0,77
3081,ProductB,Electronics,498.0,94
3082,ProductE,Electronics,75.0,81
3083,ProductC,Clothing,365.0,15
3084,ProductA,Clothing,176.0,21
3085,ProductB,Toys,419.0,81
3086,ProductA,Electronics,173.0,58
3087,ProductB,Toys,98.0,23
3088,ProductE,Furniture,148.0,85
3089,ProductC,Clothing,83.0,75
3090,ProductA,Clothing,75.0,10
3091,ProductC,Clothing,168.0,43
3092,ProductE,Electronics,50.0,31
3093,ProductB,Furniture,430.0,24
3094,ProductA,Electronics,405.0,78
3095,ProductA,Furniture,88.0,10
3096,ProductA,Clothing,465.0,1
3097,ProductB,Clothing,227.0,40
3098,ProductE,Toys,92.0,81
3099,ProductA,Clothing,187.0,48
3100,ProductD,Electronics,168.0,49
3101,ProductD,Toys,126.0,29
3102,ProductE,Electronics,327.0,53
3103,ProductC,Clothing,131.0,11
3104,ProductE,Toys,325.0,22
3105,ProductA,Furniture,53.0,72
3106,ProductA,Furniture,282.0,45
3107,ProductD,Electronics,225.0,33
3108,ProductB,Clothing,386.0,65
3109,ProductB,Electronics,281.0,21
3110,ProductB,Electronics,421.0,91
3111,ProductA,Electronics,126.0,91
3112,ProductD,Toys,276.0,18
3113,ProductB,Toys,107.0,49
3114,ProductC,Toys,216.0,95
3115,ProductE,Clothing,359.0,44
3116,ProductD,Furniture,171.0,81
3117,ProductD,Furniture,52.0,34
3118,ProductD,Toys,260.0,96
3119,ProductE,Clothing,138.0,57
3120,ProductE,Toys,408.0,11
3121,ProductA,Electronics,458.0,1
3122,ProductA,Clothing,259.0,52
3123,ProductB,Electronics,170.0,41
3124,ProductA,Toys,407.0,78
3125,ProductE,Clothing,459.0,29
3126,ProductE,Toys,463.0,50
3127,ProductD,Furniture,361.0,5
3128,ProductB,Clothing,218.0,6
3129,ProductC,Furniture,115.0,96
3130,ProductC,Clothing,155.0,52
3131,ProductD,Electronics,257.0,59
3132,ProductB,Toys,415.0,87
3133,ProductD,Toys,241.0,90
3134,ProductB,Clothing,254.0,41
3135,ProductD,Clothing,336.0,64
3136,ProductC,Furniture,95.0,18
3137,ProductA,Furniture,64.0,53
3138,ProductC,Furniture,359.0,45
3139,ProductB,Toys,306.0,78
3140,ProductB,Furniture,200.0,62
3141,ProductB,Electronics,283.0,54
3142,ProductD,Furniture,56.0,60
3143,ProductA,Electronics,328.0,5
3144,ProductB,Electronics,330.0,33
3145,ProductB,Furniture,156.0,47
3146,ProductC,Toys,272.0,43
3147,ProductC,Furniture,258.0,34
3148,ProductE,Clothing,193.0,72
3149,ProductC,Electronics,347.0,71
3150,ProductE,Toys,255.0,36
3151,ProductE,Furniture,115.0,61
3152,ProductE,Toys,443.0,89
3153,ProductD,Clothing,74.0,70
3154,ProductC,Toys,432.0,33
3155,ProductD,Clothing,412.0,40
3156,ProductC,Toys,458.0,92
3157,ProductB,Furniture,238.0,70
3158,ProductB,Electronics,148.0,88
3159,ProductB,Clothing,263.0,13
3160,ProductB,Furniture,297.0,71
3161,ProductB,Electronics,103.0,33
3162,ProductD,Electronics,332.0,63
3163,ProductA,Clothing,394.0,47
3164,ProductB,Toys,460.0,63
3165,ProductD,Clothing,148.0,75
3166,ProductD,Toys,122.0,68
3167,ProductB,Electronics,147.0,61
3168,ProductB,Electronics,59.0,90
3169,ProductC,Toys,416.0,68
3170,ProductD,Electronics,429.0,7
3171,ProductE,Electronics,121.0,91
3172,ProductA,Furniture,161.0,35
3173,ProductA,Clothing,380.0,58
3174,ProductD,Clothing,366.0,54
3175,ProductA,Electronics,188.0,78
3176,ProductB,Electronics,393.0,54
3177,ProductC,Furniture,378.0,96
3178,ProductE,Clothing,347.0,45
3179,ProductE,Clothing,400.0,4
3180,ProductB,Furniture,427.0,69
3181,ProductA,Electronics,140.0,90
3182,ProductB,Toys,466.0,14
3183,ProductD,Furniture,352.0,26
3184,ProductD,Clothing,347.0,36
3185,ProductA,Furniture,224.0,63
3186,ProductE,Clothing,74.0,76
3187,ProductD,Toys,443.0,75
3188,ProductC,Furniture,319.0,99
3189,ProductB,Electronics,158.0,1
3190,ProductE,Toys,199.0,97
3191,ProductA,Electronics,476.0,52
3192,ProductE,Clothing,220.0,49
3193,ProductA,Electronics,177.0,98
3194,ProductC,Toys,246.0,39
3195,ProductA,Electronics,199.0,57
3196,ProductB,Toys,141.0,7
3197,ProductB,Electronics,113.0,59
3198,ProductC,Toys,122.0,97
3199,ProductD,Electronics,460.0,65
3200,ProductA,Electronics,279.0,36
3201,ProductE,Electronics,,43
3202,ProductC,Toys,58.0,80
3203,ProductC,Toys,388.0,44
3204,ProductB,Clothing,64.0,63
3205,ProductA,Furniture,227.0,79
3206,ProductB,Electronics,262.0,78
3207,ProductA,Toys,342.0,19
3208,ProductB,Electronics,356.0,16
3209,ProductC,Electronics,393.0,96
3210,ProductC,Electronics,371.0,78
3211,ProductD,Electronics,148.0,14
3212,ProductC,Furniture,397.0,57
3213,ProductB,Electronics,310.0,19
3214,ProductC,Toys,257.0,84
3215,ProductA,Clothing,200.0,4
3216,ProductE,Electronics,155.0,59
3217,ProductD,Electronics,141.0,54
3218,ProductC,Clothing,401.0,41
3219,ProductA,Clothing,438.0,59
3220,ProductD,Furniture,292.0,56
3221,ProductD,Electronics,352.0,55
3222,ProductA,Clothing,232.0,72
3223,ProductD,Toys,53.0,99
3224,ProductD,Furniture,148.0,32
3225,ProductA,Toys,121.0,8
3226,ProductC,Furniture,451.0,11
3227,ProductE,Electronics,498.0,28
3228,ProductA,Clothing,449.0,21
3229,ProductD,Toys,220.0,79
3230,ProductD,Toys,116.0,93
3231,ProductD,Furniture,216.0,73
3232,ProductA,Clothing,162.0,76
3233,ProductD,Toys,178.0,81
3234,ProductC,Furniture,362.0,59
3235,ProductC,Furniture,101.0,73
3236,ProductA,Electronics,265.0,73
