SaleID,ProductName,SaleAmount,Region,SaleDate
1470,Headphones,972,East,2022-08-20
1471,Headphones,4435,West,2020-10-24
1472,Headphones,3430,South,2022-05-01
1473,Laptop,1732,East,2022-11-25
1474,Monitor,4572,South,2021-04-17
1475,Monitor,4334,West,2021-12-21
1476,Phone,1898,East,2022-03-14
1477,Headphones,3081,West,2020-04-24
1478,Tablet,4644,North,2022-10-23
1479,Headphones,3379,East,2020-09-30
1480,Monitor,707,East,2020-12-28
1481,Tablet,1772,North,2020-08-25
1482,Monitor,640,West,2022-07-20
1483,Tablet,2569,North,2021-08-19
1484,Headphones,772,West,2022-05-09
1485,Tablet,4939,North,2022-02-20
1486,Tablet,2893,South,2021-06-19
1487,Laptop,3090,West,2022-07-21
1488,Phone,3422,East,2021-08-15
1489,Monitor,1742,West,2022-06-05
1490,Headphones,4580,North,2022-11-19
1491,Laptop,2763,East,2022-02-19
1492,Tablet,1876,North,2022-01-26
1493,Monitor,3331,South,2020-07-12
1494,Phone,4739,West,2021-09-17
1495,Monitor,1542,East,2021-09-02
1496,Tablet,3848,East,2022-04-09
1497,Laptop,3437,West,2020-06-16
1498,Monitor,2827,South,2020-08-15
1499,Headphones,4485,West,2020-09-30
1500,Monitor,2570,East,2022-12-19
1501,Tablet,3793,North,2022-12-15
1502,Laptop,3874,West,2021-10-02
1503,Monitor,4978,South,2021-07-19
1504,Phone,2160,South,2021-12-18
1505,Headphones,1928,North,2021-02-01
1506,Laptop,3207,South,2021-06-07
1507,Monitor,4944,South,2020-04-11
1508,Laptop,579,West,2021-01-17
1509,Laptop,1247,North,2020-08-03
1510,Phone,3160,North,2020-02-18
1511,Tablet,4419,East,2021-09-02
1512,Headphones,1595,North,2020-09-01
1513,Monitor,4723,West,2020-09-26
1514,Laptop,4527,West,2022-02-16
1515,Tablet,3590,North,2020-11-01
1516,Tablet,2718,West,2022-10-07
1517,Laptop,2253,North,2020-11-18
1518,Laptop,2925,North,2022-09-14
1519,Tablet,631,West,2020-06-25
1520,Laptop,4655,North,2022-04-06
1521,Laptop,2589,North,2021-09-26
1522,Laptop,1359,North,2021-09-15
1523,Headphones,4706,South,2022-09-09
1524,Tablet,1807,East,2021-12-12
1525,Monitor,4551,West,2021-02-03
1526,Headphones,4821,North,2022-10-31
1527,Laptop,2365,West,2020-01-05
1528,Tablet,798,West,2020-10-12
1529,Monitor,4601,West,2020-04-14
1530,Laptop,4310,West,2022-07-11
1531,Monitor,953,South,2020-07-04
1532,Monitor,2814,North,2022-02-09
1533,Tablet,595,South,2022-09-18
1534,Monitor,3593,South,2022-09-20
1535,Tablet,917,South,2022-09-13
1536,Monitor,3929,South,2022-04-11
1537,Headphones,1661,North,2020-11-26
1538,Tablet,4551,West,2021-04-08
1539,Phone,4706,South,2021-03-15
1540,Laptop,2481,East,2022-02-22
1541,Headphones,743,East,2020-07-10
1542,Tablet,2624,West,2020-03-07
1543,Laptop,4113,South,2020-05-23
1544,Headphones,3047,North,2021-05-15
1545,Phone,845,West,2021-08-04
1546,Phone,2700,West,2021-03-21
1547,Laptop,2540,West,2020-05-05
1548,Monitor,3070,East,2022-12-14
1549,Headphones,1798,West,2021-11-14
1550,Laptop,2806,North,2022-03-17
1551,Headphones,2481,South,2020-03-14
1552,Laptop,3323,South,2020-03-25
1553,Laptop,4406,West,2020-04-04
1554,Laptop,1817,West,2021-03-30
1555,Monitor,2886,East,2021-08-11
1556,Tablet,3105,North,2020-02-07
1557,Laptop,4326,South,2021-07-18
1558,Laptop,1663,South,2021-04-28
1559,Headphones,648,East,2021-01-15
1560,Headphones,1693,North,2022-07-16
1561,Tablet,3419,North,2022-09-05
1562,Laptop,2011,South,2020-03-27
1563,Headphones,2892,East,2021-04-07
1564,Monitor,2631,South,2020-08-03
1565,Headphones,4357,East,2020-08-08
1566,Phone,685,North,2022-06-23
1567,Laptop,4584,South,2022-11-03
1568,Phone,3200,South,2022-06-27
1569,Tablet,2552,South,2022-09-18
1570,Laptop,2899,East,2020-01-08
1571,Headphones,1337,East,2022-07-16
1572,Headphones,3105,East,2022-12-15
1573,Tablet,3064,North,2021-03-26
1574,Laptop,2609,North,2021-10-30
1575,Laptop,3706,West,2020-12-12
1576,Headphones,1551,North,2021-04-29
1577,Monitor,3519,West,2020-07-21
1578,Monitor,4290,West,2021-11-03
1579,Phone,4278,East,2022-05-18
1580,Phone,2728,East,2021-07-04
1581,Laptop,883,West,2021-07-10
1582,Tablet,3786,East,2020-02-18
1583,Phone,2600,South,2022-03-17
1584,Laptop,4486,South,2022-12-22
1585,Laptop,3227,North,2022-05-18
1586,Tablet,4184,South,2022-07-23
1587,Laptop,4661,East,2022-11-01
1588,Monitor,4794,South,2020-03-15
1589,Monitor,3590,South,2021-07-26
1590,Phone,4496,North,2021-03-28
1591,Headphones,1003,West,2022-02-01
1592,Headphones,4697,West,2021-01-14
1593,Monitor,4809,East,2021-04-08
1594,Tablet,4072,North,2021-04-28
1595,Monitor,2092,East,2020-12-01
1596,Headphones,1473,East,2021-06-29
1597,Phone,1497,North,2021-09-02
1598,Tablet,2676,West,2020-05-19
1599,Phone,4799,West,2021-01-08
1600,Monitor,2220,East,2020-01-01
1601,Phone,2890,,2022-11-26
1602,Laptop,2300,West,2020-07-25
1603,Phone,4202,East,2020-03-24
1604,Laptop,4733,West,2020-09-08
1605,Headphones,3420,West,2020-02-11
1606,Tablet,4058,North,2021-03-31
1607,Phone,2763,West,2020-09-02
1608,Tablet,3070,West,2022-10-29
1609,Monitor,1947,West,2020-12-16
1610,Headphones,4565,West,2022-10-09
1611,Headphones,4695,West,2020-03-31
1612,Headphones,1840,West,2020-12-15
1613,Monitor,4603,West,2020-04-02
1614,Monitor,1982,South,2020-01-20
1615,Monitor,2944,East,2020-04-03
1616,Headphones,767,East,2021-06-24
1617,Monitor,616,North,2020-11-17
1618,Laptop,768,North,2020-07-24
1619,Tablet,2416,East,2022-07-18
1620,Phone,3359,East,2022-05-05
1621,Phone,3543,South,2022-05-01
1622,Laptop,1037,South,2021-02-14
1623,Laptop,3607,East,2020-04-08
1624,Tablet,2510,West,2020-02-02
1625,Tablet,4106,West,2020-01-22
1626,Tablet,916,North,2021-01-03
1627,Laptop,990,West,2021-07-07
1628,Phone,3025,East,2020-08-31
1629,Headphones,1766,North,2022-02-10
1630,Laptop,3341,South,2022-07-13
1631,Tablet,682,East,2022-04-28
1632,Phone,4142,South,2020-09-16
1633,Phone,4669,North,2021-07-20
1634,Headphones,4475,West,2022-01-20
1635,Tablet,2494,North,2021-06-16
1636,Monitor,4860,North,2020-10-11
1637,Monitor,3170,West,2022-10-10
1638,Headphones,3190,South,2020-11-14
1639,Monitor,4802,South,2022-06-22
1640,Headphones,4543,West,2021-03-27
1641,Monitor,665,South,2021-03-03
1642,Laptop,4021,North,2021-08-06
1643,Laptop,3175,West,2022-06-04
1644,Phone,3140,North,2022-09-06
1645,Monitor,2690,North,2022-07-20
1646,Laptop,3624,East,2020-03-29
1647,Monitor,2898,South,2021-09-26
1648,Headphones,3079,North,2020-12-13
1649,Monitor,502,South,2022-03-16
1650,Headphones,2805,West,2021-02-01
1651,Monitor,1664,South,2020-10-12
1652,Monitor,2176,North,2020-02-10
1653,Monitor,4106,North,2022-11-10
1654,Laptop,1767,South,2021-12-06
1655,Tablet,3930,South,2020-10-11
1656,Phone,3363,East,2020-12-04
1657,Tablet,2686,North,2022-11-22
1658,Monitor,2570,West,2020-09-23
1659,Laptop,1423,East,2021-08-26
1660,Phone,2929,North,2020-12-26
1661,Headphones,1828,South,2022-11-30
1662,Phone,2604,West,2020-03-26
1663,Laptop,3523,South,2020-05-08
1664,Tablet,1089,West,2022-08-29
1665,Laptop,1750,West,2022-10-28
1666,Laptop,4053,South,2021-08-10
1667,Tablet,4063,West,2022-11-06
1668,Phone,4382,West,2020-11-19
1669,Phone,3147,East,2020-01-08
1670,Headphones,703,North,2020-04-10
1671,Phone,1661,North,2021-02-12
1672,Laptop,3451,South,2022-03-02
1673,Headphones,4173,West,2022-09-13
1674,Headphones,978,North,2021-03-27
1675,Headphones,2033,West,2021-06-23
1676,Laptop,2269,East,2022-12-12
1677,Headphones,1992,South,2020-06-30
1678,Tablet,1675,East,2022-01-23
1679,Phone,2122,North,2022-08-18
1680,Headphones,3007,North,2022-09-21
1681,Headphones,1349,East,2020-04-17
1682,Laptop,2871,North,2022-09-25
1683,Phone,2413,East,2020-08-06
1684,Laptop,4774,West,2022-08-11
1685,Monitor,4806,East,2022-01-21
1686,Headphones,2803,North,2020-07-10
1687,Headphones,4995,West,2022-04-30
1688,Phone,4527,West,2021-08-07
1689,Tablet,3028,West,2022-01-20
1690,Monitor,3842,South,2022-09-15
1691,Monitor,1479,North,2021-10-07
1692,Phone,1685,East,2020-07-02
1693,Headphones,2594,West,2021-04-04
1694,Tablet,2053,East,2022-05-11
1695,Laptop,2439,West,2021-06-12
1696,Phone,3227,North,2021-05-23
1697,Monitor,4651,South,2022-08-11
1698,Phone,2090,West,2021-07-26
1699,Laptop,2714,North,2020-06-11
1700,Laptop,2580,West,2021-02-03
1701,Headphones,1341,South,2022-06-26
1702,Monitor,2016,East,2022-12-06
1703,Tablet,2502,West,2022-04-11
1704,Headphones,3646,East,2020-09-09
1705,Headphones,3368,West,2021-01-03
1706,Laptop,4538,East,2022-05-26
1707,Tablet,3659,West,2021-11-15
1708,Tablet,4962,East,2021-02-16
1709,Tablet,3107,West,2020-04-07
1710,Laptop,2812,North,2022-06-06
1711,Phone,2130,South,2022-06-25
1712,Phone,4188,South,2022-03-18
1713,Phone,1514,West,2022-04-30
1714,Monitor,2253,West,2020-03-11
1715,Laptop,4905,East,2022-06-07
1716,Phone,2565,West,2022-05-09
1717,Monitor,4594,West,2022-10-17
1718,Tablet,908,West,2022-08-09
1719,Tablet,3026,East,2021-08-21
1720,Laptop,1379,East,2020-05-23
1721,Headphones,4832,South,2022-06-20
1722,Phone,4779,South,2022-07-12
1723,Phone,1335,South,2022-08-18
1724,Laptop,2404,South,2021-10-25
1725,Headphones,2667,East,2021-11-21
1726,Monitor,3220,North,2021-12-24
1727,Laptop,2835,North,2021-02-19
1728,Laptop,3907,West,2020-02-02
1729,Tablet,4436,South,2021-11-03
1730,Tablet,4249,West,2022-05-27
1731,Laptop,4655,West,2022-01-30
1732,Phone,3034,West,2022-03-23
1733,Phone,3667,East,2021-02-21
1734,Laptop,2624,North,2022-09-08
1735,Headphones,2287,North,2022-07-15
1736,Laptop,2351,East,2021-05-10
1737,Phone,1485,North,2020-12-06
1738,Monitor,1525,South,2022-09-22
1739,Laptop,1739,North,2021-03-18
1740,Headphones,4119,West,2020-07-24
1741,Laptop,1270,West,2021-08-16
1742,Laptop,2580,North,2021-06-12
1743,Laptop,4215,East,2021-08-22
1744,Phone,2435,East,2020-12-24
1745,Headphones,2722,East,2021-12-04
1746,Tablet,4890,North,2020-02-03
1747,Headphones,3431,East,2021-08-26
1748,Monitor,1853,West,2022-10-24
1749,Headphones,4116,North,2021-01-19
1750,Headphones,755,North,2020-03-26
1751,Laptop,2731,East,2021-10-06
1752,Headphones,1007,North,2021-08-11
1753,Laptop,3675,North,2020-07-11
1754,Phone,4912,East,2020-01-17
1755,Headphones,529,West,2022-01-03
1756,Phone,4365,West,2021-07-14
1757,Phone,2744,West,2021-09-05
1758,Laptop,4167,West,2021-07-14
1759,Headphones,1399,East,2022-09-18
1760,Headphones,1589,South,2021-03-29
1761,Laptop,1029,North,2020-10-10
1762,Tablet,1534,East,2022-03-14
1763,Laptop,3648,East,2021-04-09
1764,Headphones,771,East,2021-12-04
1765,Headphones,4881,North,2020-07-25
1766,Tablet,1728,West,2022-08-09
1767,Laptop,1987,West,2021-07-20
1768,Tablet,2649,West,2020-04-06
1769,Headphones,1130,North,2020-10-23
1770,Phone,2288,South,2022-07-18
1771,Tablet,692,West,2022-07-23
1772,Phone,2736,West,2020-05-17
1773,Tablet,4546,East,2021-02-25
1774,Headphones,2008,West,2020-11-20
1775,Phone,4518,North,2021-06-24
1776,Headphones,3296,North,2020-05-08
1777,Tablet,3742,West,2021-11-11
1778,Monitor,2235,North,2022-11-12
1779,Phone,520,South,2020-07-22
1780,Monitor,1787,West,2021-06-10
1781,Tablet,819,West,2022-07-31
1782,Headphones,1722,West,2020-02-16
1783,Phone,2498,West,2021-03-17
1784,Headphones,3923,North,2022-07-12
1785,Tablet,4463,North,2021-04-20
1786,Tablet,3611,East,2022-03-11
1787,Headphones,1318,North,2021-05-18
1788,Headphones,4098,East,2020-10-13
1789,Tablet,833,East,2020-08-12
1790,Monitor,860,West,2021-10-16
1791,Headphones,1162,West,2021-10-01
1792,Phone,4881,North,2022-05-19
1793,Laptop,1313,South,2022-12-24
1794,Phone,1171,South,2020-01-07
1795,Tablet,679,West,2021-10-21
1796,Headphones,992,West,2022-01-31
1797,Tablet,3971,South,2022-04-20
1798,Phone,4350,East,2020-09-10
1799,Tablet,4718,East,2020-05-25
1800,Phone,3718,East,2022-06-15
1801,Tablet,2499,,2022-01-08
1802,Tablet,3095,West,2020-12-07
1803,Laptop,3866,South,2022-12-14
1804,Laptop,877,East,2020-12-14
1805,Laptop,1933,West,2020-03-07
1806,Headphones,2985,North,2020-05-23
1807,Tablet,4050,West,2022-10-17
1808,Monitor,2092,South,2021-11-08
1809,Laptop,2277,South,2021-10-14
1810,Monitor,1384,North,2020-05-05
1811,Monitor,1957,South,2020-08-29
1812,Laptop,4560,West,2022-05-04
1813,Monitor,850,West,2020-11-27
1814,Monitor,2015,West,2020-04-12
1815,Tablet,3163,North,2021-09-29
1816,Headphones,868,East,2021-02-05
1817,Tablet,1446,South,2022-12-19
1818,Monitor,4485,North,2022-12-18
1819,Headphones,4666,West,2020-09-28
1820,Laptop,3094,South,2021-12-28
1821,Monitor,4694,South,2021-03-03
1822,Monitor,3148,West,2021-03-17
1823,Monitor,2512,West,2021-06-06
1824,Headphones,4869,East,2022-11-11
1825,Tablet,4513,South,2021-12-22
1826,Phone,4197,East,2021-10-06
1827,Monitor,2529,East,2020-06-06
1828,Monitor,3900,South,2022-01-28
1829,Headphones,2979,North,2021-08-02
1830,Headphones,4341,East,2020-10-28
1831,Phone,2501,East,2021-06-17
1832,Headphones,2021,East,2021-12-19
1833,Phone,1989,West,2020-05-18
1834,Phone,1832,North,2022-06-27
1835,Laptop,3623,West,2020-09-05
1836,Laptop,1695,West,2021-04-19
1837,Tablet,1463,West,2021-03-09
1838,Monitor,2692,West,2020-03-13
1839,Laptop,2953,South,2021-07-15
1840,Monitor,960,East,2022-04-09
1841,Phone,4080,West,2022-04-18
1842,Phone,3161,North,2022-03-30
1843,Phone,3869,West,2020-11-16
1844,Laptop,2441,East,2022-02-08
1845,Phone,3769,West,2022-08-08
1846,Headphones,1313,South,2022-09-20
1847,Headphones,2572,East,2020-05-11
1848,Phone,4187,South,2022-03-14
1849,Headphones,3695,North,2022-05-23
1850,Monitor,4663,West,2022-02-06
1851,Tablet,997,North,2021-05-16
1852,Laptop,581,West,2022-08-25
1853,Headphones,4684,East,2022-03-12
1854,Monitor,1516,East,2020-10-14
1855,Monitor,4765,North,2021-10-02
1856,Monitor,1389,West,2020-12-07
1857,Monitor,4836,East,2022-12-30
1858,Laptop,3245,South,2020-07-15
1859,Monitor,1577,South,2021-05-02
1860,Phone,2618,West,2022-01-15
1861,Monitor,4409,West,2022-05-23
1862,Laptop,2167,East,2022-06-08
1863,Laptop,2957,North,2022-01-07
1864,Monitor,3041,East,2020-02-20
1865,Laptop,1151,South,2021-05-08
1866,Phone,4093,South,2021-11-21
1867,Headphones,3265,North,2021-03-06
1868,Phone,1190,North,2020-12-19
1869,Laptop,1472,East,2021-12-13
1870,Tablet,4398,South,2021-01-26
1871,Tablet,3471,East,2021-01-22
1872,Tablet,1653,South,2022-05-31
1873,Monitor,719,North,2020-12-25
1874,Laptop,3248,North,2022-03-10
1875,Tablet,4080,South,2021-04-05
1876,Laptop,1146,East,2021-04-19
1877,Monitor,991,East,2020-07-21
1878,Monitor,2050,West,2021-09-16
1879,Phone,3150,East,2021-12-14
1880,Phone,928,East,2020-10-04
1881,Phone,1011,South,2020-12-13
1882,Tablet,4399,East,2022-12-19
1883,Tablet,3872,West,2021-01-29
1884,Headphones,4381,West,2022-03-19
1885,Laptop,2755,East,2022-09-27
1886,Phone,3147,East,2020-10-05
1887,Headphones,1219,East,2022-01-19
1888,Laptop,1629,North,2020-06-19
1889,Headphones,4671,East,2020-02-08
1890,Headphones,3662,South,2020-06-12
1891,Tablet,1502,South,2020-03-31
1892,Laptop,1648,South,2020-05-03
1893,Phone,782,South,2022-03-18
1894,Headphones,3497,West,2022-06-14
1895,Phone,1778,North,2021-01-24
1896,Headphones,1783,East,2022-04-13
1897,Monitor,3059,North,2022-08-06
1898,Monitor,4759,South,2022-01-01
1899,Headphones,4072,East,2020-07-30
1900,Tablet,3469,South,2020-04-20
1901,Laptop,932,South,2020-11-01
1902,Monitor,2781,West,2022-03-12
1903,Monitor,4077,South,2021-11-11
1904,Monitor,2608,South,2022-07-01
1905,Headphones,3595,East,2021-03-18
1906,Monitor,4346,North,2022-01-26
1907,Headphones,2227,East,2022-07-02
1908,Tablet,1627,West,2022-02-13
1909,Monitor,2335,North,2020-11-27
1910,Laptop,1258,North,2021-07-19
1911,Laptop,2003,South,2020-07-26
1912,Phone,4803,East,2021-07-27
1913,Monitor,2950,West,2021-05-28
1914,Laptop,1032,South,2021-06-25
1915,Monitor,1687,East,2020-10-30
1916,Monitor,1074,East,2020-07-23
1917,Monitor,721,South,2020-01-19
1918,Laptop,3979,North,2020-09-06
1919,Tablet,3949,East,2020-12-25
1920,Headphones,1344,South,2020-07-05
1921,Monitor,4348,East,2020-05-13
1922,Phone,761,West,2020-02-24
1923,Laptop,4586,East,2020-12-01
1924,Tablet,1491,North,2022-12-09
1925,Headphones,1832,East,2020-08-24
1926,Phone,4745,North,2022-11-27
1927,Monitor,2569,North,2021-01-31
1928,Headphones,3299,South,2021-10-17
1929,Monitor,3150,West,2022-05-31
1930,Phone,4498,West,2020-11-28
1931,Headphones,2375,North,2021-10-05
1932,Monitor,4420,South,2021-02-25
1933,Laptop,4326,North,2021-10-22
1934,Laptop,2576,South,2021-06-26
1935,Phone,734,North,2021-01-23
1936,Monitor,3380,North,2020-01-13
1937,Phone,618,West,2021-02-23
1938,Monitor,4268,West,2022-10-06
1939,Monitor,4555,West,2020-10-24
1940,Headphones,3468,West,2020-07-27
1941,Laptop,4708,North,2021-04-19
1942,Phone,4049,South,2020-02-07
1943,Tablet,3896,North,2021-05-14
1944,Headphones,2421,West,2022-03-07
1945,Tablet,1119,West,2022-03-28
1946,Headphones,1712,West,2020-07-28
1947,Monitor,3174,East,2021-03-17
1948,Headphones,4466,South,2021-10-29
1949,Tablet,4759,North,2020-10-14
1950,Laptop,750,South,2022-12-23
1951,Phone,4364,South,2020-07-31
1952,Tablet,1249,South,2020-05-16
1953,Laptop,1570,West,2020-06-09
1954,Monitor,3921,South,2020-05-25
1955,Monitor,664,North,2022-04-03
1956,Laptop,2170,South,2020-10-27
1957,Monitor,3836,South,2021-09-12
1958,Headphones,1429,East,2021-09-29
1959,Tablet,3708,North,2021-12-19
1960,Tablet,2661,West,2020-08-01
1961,Tablet,3555,North,2022-02-19
1962,Laptop,3015,West,2021-07-05
1963,Phone,3593,North,2021-01-01
1964,Headphones,3008,South,2020-07-08
1965,Monitor,3925,North,2021-11-16
1966,Tablet,3837,North,2020-03-10
1967,Headphones,2664,South,2020-02-03
1968,Phone,2608,North,2022-01-28
1969,Tablet,688,West,2020-12-06
1970,Phone,4372,North,2021-08-04
1971,Tablet,4283,North,2020-09-19
1972,Headphones,904,North,2021-03-21
1973,Laptop,2022,South,2022-07-30
1974,Tablet,1942,North,2020-11-24
1975,Phone,2591,East,2021-05-27
1976,Laptop,2911,West,2020-04-16
1977,Monitor,2085,South,2020-06-01
1978,Phone,2384,East,2022-02-06
1979,Tablet,2679,East,2021-01-21
1980,Monitor,3542,West,2020-11-27
1981,Headphones,1078,North,2021-01-09
1982,Monitor,2252,South,2021-07-12
1983,Headphones,3235,North,2022-02-23
1984,Phone,3797,West,2021-11-25
1985,Headphones,2257,South,2021-03-24
1986,Laptop,2432,East,2020-01-28
1987,Monitor,1952,North,2020-02-20
1988,Monitor,1016,North,2022-11-09
1989,Headphones,2501,West,2022-06-16
1990,Headphones,975,East,2020-08-02
1991,Tablet,1932,East,2020-06-05
1992,Tablet,4913,East,2022-08-03
1993,Tablet,1648,North,2022-04-06
1994,Tablet,4701,South,2020-12-18
1995,Tablet,3205,East,2022-07-19
1996,Monitor,2960,North,2021-10-03
1997,Monitor,3129,East,2022-04-19
1998,Headphones,4159,West,2021-08-12
1999,Laptop,4194,West,2020-09-11
2000,Laptop,1340,South,2020-07-14
2001,Laptop,1118,,2022-05-08
2002,Phone,4173,North,2022-07-31
2003,Phone,2776,North,2020-01-28
2004,Monitor,3968,West,2022-10-30
2005,Tablet,986,North,2021-02-12
2006,Tablet,590,South,2021-09-02
2007,Laptop,4720,West,2021-10-13
2008,Laptop,3149,East,2021-08-17
2009,Tablet,4793,West,2021-12-09
2010,Phone,1243,South,2022-06-11
2011,Phone,1886,South,2021-05-07
2012,Monitor,726,West,2022-06-01
2013,Phone,1871,East,2020-12-05
2014,Tablet,2693,South,2022-08-08
2015,Headphones,3184,South,2022-01-17
2016,Headphones,4148,East,2020-07-23
2017,Headphones,1932,North,2022-02-01
2018,Headphones,3849,North,2021-04-08
2019,Headphones,4844,North,2020-12-08
2020,Headphones,3601,East,2020-02-06
2021,Monitor,731,North,2021-09-30
2022,Tablet,999,South,2021-09-25
2023,Phone,3845,East,2020-06-08
2024,Phone,4017,North,2022-03-12
2025,Monitor,1385,West,2021-04-05
2026,Laptop,2533,East,2020-08-09
2027,Headphones,2048,West,2022-07-07
2028,Headphones,2023,North,2022-10-01
2029,Headphones,3313,West,2021-10-21
2030,Headphones,3382,North,2020-03-23
2031,Phone,4466,North,2020-10-24
2032,Laptop,1972,South,2020-03-11
2033,Monitor,2479,East,2022-06-01
2034,Laptop,3044,East,2021-11-10
2035,Tablet,2039,North,2021-11-18
2036,Phone,1156,North,2022-09-07
2037,Phone,1801,South,2020-09-17
2038,Laptop,1578,East,2022-06-12
2039,Laptop,4657,East,2022-02-15
2040,Phone,1597,West,2022-07-14
2041,Phone,1166,South,2022-01-22
2042,Tablet,2433,North,2021-11-07
2043,Monitor,2222,West,2020-03-11
2044,Phone,4915,South,2022-01-25
2045,Monitor,2723,South,2020-08-30
2046,Headphones,594,South,2021-01-29
2047,Monitor,3552,West,2021-01-14
2048,Headphones,771,West,2021-07-10
2049,Phone,3165,West,2020-03-07
2050,Tablet,3411,South,2021-05-17
2051,Laptop,1515,West,2021-04-10
2052,Headphones,532,South,2020-05-08
2053,Phone,2051,South,2020-02-04
2054,Laptop,1123,East,2020-03-20
2055,Headphones,1850,North,2020-01-17
2056,Monitor,3001,West,2022-06-27
2057,Monitor,2224,East,2021-03-27
2058,Headphones,1229,North,2022-01-21
2059,Headphones,3315,North,2021-01-12
2060,Tablet,2519,North,2022-06-19
2061,Tablet,1923,East,2021-11-07
2062,Headphones,2495,East,2021-05-10
2063,Laptop,1624,East,2020-01-07
2064,Phone,888,West,2022-05-31
2065,Phone,3189,South,2022-09-03
2066,Monitor,2744,North,2020-09-13
2067,Tablet,1432,West,2020-05-02
2068,Laptop,4323,South,2021-02-20
2069,Headphones,3198,South,2022-11-20
2070,Headphones,1449,East,2022-02-21
2071,Laptop,4304,West,2022-06-01
2072,Monitor,1458,South,2022-02-14
2073,Phone,4645,South,2021-11-30
2074,Laptop,3498,East,2022-12-03
2075,Monitor,4826,East,2021-11-06
2076,Headphones,3881,South,2021-04-30
2077,Phone,912,East,2022-09-29
2078,Headphones,1420,North,2020-04-09
2079,Tablet,3502,North,2021-12-23
2080,Headphones,1599,West,2022-01-02
2081,Headphones,2819,East,2020-03-08
2082,Phone,3584,North,2021-12-07
2083,Headphones,1756,West,2020-11-23
2084,Tablet,3922,West,2021-09-22
2085,Monitor,4524,North,2020-11-25
2086,Phone,1692,West,2020-02-14
2087,Headphones,611,East,2021-12-27
2088,Tablet,3159,West,2020-08-26
2089,Tablet,4070,South,2020-07-20
2090,Headphones,3772,South,2022-07-26
2091,Tablet,1902,West,2020-04-25
2092,Headphones,705,North,2020-10-22
2093,Monitor,1980,South,2022-02-17
2094,Phone,862,East,2021-06-02
2095,Tablet,1513,East,2020-05-08
2096,Phone,1048,East,2022-04-22
2097,Phone,4585,West,2022-03-04
2098,Tablet,1114,West,2020-07-26
2099,Tablet,1404,North,2022-05-20
2100,Headphones,3857,East,2021-06-28
2101,Headphones,2523,West,2020-07-11
2102,Laptop,3804,East,2020-02-14
2103,Tablet,4672,West,2021-10-23
2104,Laptop,2569,North,2020-02-29
2105,Monitor,2137,West,2022-10-17
2106,Laptop,3138,North,2021-12-22
2107,Headphones,4944,North,2022-11-02
2108,Monitor,3682,South,2022-01-02
2109,Tablet,3979,North,2022-06-12
2110,Laptop,1168,North,2022-07-30
2111,Headphones,763,North,2020-08-18
2112,Laptop,4847,East,2020-01-02
2113,Phone,3762,North,2021-12-24
2114,Monitor,2804,North,2021-03-02
2115,Phone,3112,East,2022-01-27
2116,Headphones,4257,North,2021-03-18
2117,Laptop,2829,West,2021-02-28
2118,Phone,1656,South,2021-05-25
2119,Headphones,4657,East,2021-10-22
2120,Laptop,1861,South,2022-10-24
2121,Tablet,852,West,2020-04-17
2122,Phone,2038,West,2020-04-22
2123,Monitor,4057,South,2020-10-08
2124,Headphones,3697,South,2021-02-04
2125,Monitor,2991,East,2022-12-16
2126,Phone,4427,North,2022-12-23
2127,Laptop,2903,North,2022-11-17
2128,Tablet,4857,West,2022-09-14
2129,Laptop,4836,North,2021-12-26
2130,Tablet,2811,South,2022-02-20
2131,Laptop,4060,East,2021-03-11
2132,Headphones,2742,South,2021-07-08
2133,Monitor,2785,West,2021-04-17
2134,Laptop,3241,North,2020-05-02
2135,Phone,1380,East,2021-07-02
2136,Laptop,544,East,2021-04-16
2137,Laptop,4761,South,2021-12-18
2138,Laptop,4659,East,2020-12-23
2139,Laptop,573,West,2021-03-11
2140,Headphones,4366,North,2022-04-23
2141,Headphones,3265,North,2022-10-22
2142,Tablet,558,West,2022-07-01
2143,Monitor,3865,South,2020-08-19
2144,Monitor,1405,South,2020-08-20
2145,Tablet,3058,East,2022-10-27
2146,Phone,2166,North,2022-10-04
2147,Tablet,4651,East,2020-05-07
2148,Laptop,4894,South,2022-02-18
2149,Headphones,3661,West,2022-10-26
2150,Phone,2089,North,2020-10-13
2151,Phone,1701,North,2020-07-28
2152,Monitor,2486,North,2020-10-17
2153,Monitor,4214,East,2020-12-13
2154,Tablet,2381,North,2021-09-22
2155,Headphones,4615,West,2020-11-05
2156,Headphones,1335,North,2020-05-02
2157,Headphones,2521,East,2020-10-01
2158,Phone,2467,South,2020-07-28
2159,Tablet,4169,South,2021-12-10
2160,Tablet,986,North,2020-05-05
2161,Headphones,3972,South,2020-11-26
2162,Phone,3691,East,2020-01-13
2163,Monitor,1832,West,2021-05-04
2164,Phone,1151,West,2021-10-18
2165,Tablet,2126,West,2022-01-14
2166,Tablet,998,West,2021-12-07
2167,Tablet,4763,South,2022-09-07
2168,Laptop,4464,East,2020-04-20
2169,Phone,2393,East,2020-04-20
2170,Monitor,4669,East,2021-09-01
2171,Phone,1574,East,2021-12-03
2172,Monitor,1891,East,2022-09-03
2173,Laptop,3071,North,2021-11-03
2174,Monitor,3739,West,2020-10-10
2175,Headphones,1203,South,2021-02-22
2176,Monitor,4434,South,2022-05-24
2177,Monitor,2489,West,2022-09-07
2178,Headphones,1302,South,2020-04-30
